Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
2022-02-06,Juventus,Verona,2,0,H,1.0,0.0,H,,11,13,8,1,11,11,6,5,1,1,0,0,2122
2022-02-07,Salernitana,Spezia,2,2,D,2.0,2.0,D,,9,13,5,2,12,19,5,6,3,3,0,0,2122
2022-02-12,Lazio,Bologna,3,0,H,1.0,0.0,H,,12,11,6,3,13,16,5,3,2,2,0,0,2122
2022-02-12,Napoli,Inter,1,1,D,1.0,0.0,H,,13,8,4,2,8,13,4,2,1,1,0,0,2122
2022-02-12,Torino,Venezia,1,2,A,1.0,1.0,D,,14,5,2,2,14,12,8,4,2,3,0,1,2122
2022-02-13,Milan,Sampdoria,1,0,H,1.0,0.0,H,,15,4,7,1,13,11,4,0,3,1,0,0,2122
2022-02-13,Empoli,Cagliari,1,1,D,1.0,0.0,H,,13,17,4,5,14,13,6,4,1,2,0,0,2122
2022-02-13,Genoa,Salernitana,1,1,D,1.0,1.0,D,,15,12,5,4,17,10,5,4,3,2,0,0,2122
2022-02-13,Verona,Udinese,4,0,H,2.0,0.0,H,,6,21,5,7,18,7,2,7,3,1,0,0,2122
2022-02-13,Sassuolo,Roma,2,2,D,0.0,1.0,A,,12,12,3,7,13,13,4,3,4,2,1,0,2122
2022-02-13,Atalanta,Juventus,1,1,D,0.0,0.0,D,,21,15,3,6,13,9,8,8,2,3,0,0,2122
2022-02-14,Spezia,Fiorentina,1,2,A,0.0,1.0,A,,9,21,1,4,17,10,4,8,2,1,0,0,2122
2022-02-18,Juventus,Torino,1,1,D,1.0,0.0,H,,11,10,3,3,16,19,7,9,1,2,0,0,2122
2022-02-19,Sampdoria,Empoli,2,0,H,2.0,0.0,H,,8,10,3,2,15,12,3,6,4,2,0,0,2122
2022-02-19,Roma,Verona,2,2,D,0.0,2.0,A,,7,5,3,3,18,14,4,2,3,2,0,0,2122
2022-02-19,Salernitana,Milan,2,2,D,1.0,1.0,D,,9,14,5,5,14,12,4,7,2,4,0,0,2122
2022-02-20,Fiorentina,Atalanta,1,0,H,0.0,0.0,D,,6,7,3,1,17,20,2,1,2,5,0,0,2122
2022-02-20,Venezia,Genoa,1,1,D,1.0,1.0,D,,15,12,4,3,14,15,6,5,2,2,0,0,2122
2022-02-20,Inter,Sassuolo,0,2,A,0.0,2.0,A,,29,13,8,5,12,12,8,3,1,2,0,0,2122
2022-02-20,Udinese,Lazio,1,1,D,1.0,1.0,D,,12,10,2,2,22,9,2,12,3,2,0,0,2122
2022-02-21,Cagliari,Napoli,1,1,D,0.0,0.0,D,,13,7,5,3,17,22,3,6,1,2,0,0,2122
2022-02-21,Bologna,Spezia,2,1,H,1.0,1.0,D,,19,6,7,2,7,13,11,0,1,1,0,0,2122
2022-02-25,Milan,Udinese,1,1,D,1.0,0.0,H,,9,11,3,6,13,17,5,4,2,4,0,0,2122
2022-02-25,Genoa,Inter,0,0,D,0.0,0.0,D,,7,21,1,4,11,9,0,14,2,1,0,0,2122
2022-02-26,Salernitana,Bologna,1,1,D,0.0,1.0,A,,15,8,4,3,13,25,6,1,2,3,0,0,2122
2022-02-26,Empoli,Juventus,2,3,A,1.0,2.0,A,,11,12,2,5,16,8,7,3,2,0,0,0,2122
2022-02-26,Sassuolo,Fiorentina,2,1,H,1.0,0.0,H,,16,15,6,6,12,12,6,10,1,1,0,1,2122
2022-02-27,Torino,Cagliari,1,2,A,0.0,1.0,A,,15,11,6,5,16,20,4,3,2,4,0,0,2122
2022-02-27,Verona,Venezia,3,1,H,0.0,0.0,D,,19,9,11,4,13,10,5,5,0,1,0,0,2122
2022-02-27,Spezia,Roma,0,1,A,0.0,0.0,D,,9,31,3,10,13,11,1,8,5,3,1,0,2122
2022-02-27,Lazio,Napoli,1,2,A,0.0,0.0,D,,13,15,8,7,13,14,1,5,3,2,0,0,2122
2022-02-28,Atalanta,Sampdoria,4,0,H,2.0,0.0,H,,19,6,9,1,16,9,8,1,1,2,0,0,2122
2022-03-04,Inter,Salernitana,5,0,H,2.0,0.0,H,,23,11,12,3,11,7,10,3,2,1,0,0,2122
2022-03-05,Udinese,Sampdoria,2,1,H,2.0,1.0,H,,19,8,5,4,20,14,11,4,5,2,0,0,2122
2022-03-05,Roma,Atalanta,1,0,H,1.0,0.0,H,,13,7,4,4,18,14,6,3,6,4,1,1,2122
2022-03-05,Cagliari,Lazio,0,3,A,0.0,2.0,A,,16,13,3,5,10,13,7,6,3,2,0,1,2122
2022-03-06,Genoa,Empoli,0,0,D,0.0,0.0,D,,18,8,7,2,15,19,7,2,4,3,0,0,2122
2022-03-06,Bologna,Torino,0,0,D,0.0,0.0,D,,6,13,1,2,23,16,5,7,3,3,0,0,2122
2022-03-06,Fiorentina,Verona,1,1,D,1.0,1.0,D,,8,2,2,2,15,15,4,2,0,4,0,0,2122
2022-03-06,Venezia,Sassuolo,1,4,A,1.0,3.0,A,,16,16,5,10,18,14,8,6,4,1,0,0,2122
2022-03-06,Juventus,Spezia,1,0,H,1.0,0.0,H,,10,9,3,4,14,11,4,4,3,2,0,0,2122
2022-03-06,Napoli,Milan,0,1,A,0.0,0.0,D,,9,12,2,7,7,15,6,7,4,4,0,0,2122
2022-03-12,Salernitana,Sassuolo,2,2,D,1.0,2.0,A,,15,20,5,7,13,15,5,5,2,4,0,1,2122
2022-03-12,Spezia,Cagliari,2,0,H,0.0,0.0,D,,12,11,7,1,10,17,8,7,1,4,0,0,2122
2022-03-12,Sampdoria,Juventus,1,3,A,0.0,2.0,A,,16,6,5,3,7,15,9,0,0,2,0,0,2122
2022-03-12,Milan,Empoli,1,0,H,1.0,0.0,H,,15,5,5,2,6,12,5,4,1,0,0,0,2122
2022-03-13,Fiorentina,Bologna,1,0,H,0.0,0.0,D,,14,4,5,0,9,16,9,1,1,5,0,1,2122
2022-03-13,Verona,Napoli,1,2,A,0.0,1.0,A,,8,13,1,4,19,9,3,5,6,0,2,0,2122
2022-03-13,Atalanta,Genoa,0,0,D,0.0,0.0,D,,11,13,2,3,13,17,4,3,2,0,0,0,2122
2022-03-13,Udinese,Roma,1,1,D,1.0,0.0,H,,11,10,5,2,16,12,6,4,3,2,0,0,2122
2022-03-13,Torino,Inter,1,1,D,1.0,0.0,H,,13,15,4,7,15,17,3,4,1,5,0,0,2122
2022-03-14,Lazio,Venezia,1,0,H,0.0,0.0,D,,10,7,1,2,11,13,8,4,1,1,0,0,2122
2022-03-18,Sassuolo,Spezia,4,1,H,1.0,1.0,D,,16,5,7,1,14,16,6,2,2,3,0,0,2122
2022-03-18,Genoa,Torino,1,0,H,1.0,0.0,H,,7,9,2,3,12,17,2,3,3,3,1,0,2122
2022-03-19,Napoli,Udinese,2,1,H,0.0,1.0,A,,20,10,8,3,10,12,7,4,2,2,0,1,2122
2022-03-19,Inter,Fiorentina,1,1,D,0.0,0.0,D,,13,17,5,4,14,12,5,3,1,2,0,0,2122
2022-03-19,Cagliari,Milan,0,1,A,0.0,0.0,D,,13,21,1,5,13,14,6,5,1,0,0,0,2122
2022-03-20,Venezia,Sampdoria,0,2,A,0.0,2.0,A,,13,8,1,4,28,17,3,4,5,1,1,0,2122
2022-03-20,Empoli,Verona,1,1,D,1.0,0.0,H,,7,14,2,4,17,13,3,7,2,3,0,0,2122
2022-03-20,Juventus,Salernitana,2,0,H,2.0,0.0,H,,12,12,7,4,10,13,5,5,3,2,0,0,2122
2022-03-20,Roma,Lazio,3,0,H,3.0,0.0,H,,11,9,5,3,16,12,6,3,4,3,0,0,2122
2022-03-20,Bologna,Atalanta,0,1,A,0.0,0.0,D,,12,15,3,2,9,12,6,3,0,1,0,0,2122
2022-04-02,Spezia,Venezia,1,0,H,0.0,0.0,D,,11,13,5,2,15,12,5,2,3,1,0,0,2122
2022-04-02,Lazio,Sassuolo,2,1,H,1.0,0.0,H,,14,20,5,5,11,8,4,3,1,3,0,0,2122
2022-04-02,Salernitana,Torino,0,1,A,0.0,1.0,A,,14,8,3,5,15,21,9,2,5,4,1,0,2122
2022-04-03,Fiorentina,Empoli,1,0,H,0.0,0.0,D,,24,5,11,1,10,20,5,0,1,3,0,1,2122
2022-04-03,Atalanta,Napoli,1,3,A,0.0,2.0,A,,19,6,3,5,15,11,9,1,2,3,0,0,2122
2022-04-03,Udinese,Cagliari,5,1,H,2.0,1.0,H,,24,6,11,3,19,15,2,2,2,4,0,1,2122
2022-04-03,Sampdoria,Roma,0,1,A,0.0,1.0,A,,8,6,3,1,15,13,4,4,2,3,0,0,2122
2022-04-03,Juventus,Inter,0,1,A,0.0,1.0,A,,23,5,5,1,9,19,8,1,4,4,0,0,2122
2022-04-04,Verona,Genoa,1,0,H,1.0,0.0,H,,7,7,3,4,16,15,2,5,4,3,0,0,2122
2022-04-04,Milan,Bologna,0,0,D,0.0,0.0,D,,33,8,7,4,10,7,9,2,0,2,0,0,2122
2022-04-09,Empoli,Spezia,0,0,D,0.0,0.0,D,,15,11,4,5,11,18,5,4,2,2,0,0,2122
2022-04-09,Inter,Verona,2,0,H,2.0,0.0,H,,18,9,6,3,10,7,10,2,2,0,0,0,2122
2022-04-09,Cagliari,Juventus,1,2,A,1.0,1.0,D,,4,20,1,6,19,10,1,4,1,0,0,0,2122
2022-04-10,Genoa,Lazio,1,4,A,0.0,2.0,A,,15,17,4,11,7,8,3,6,0,1,0,0,2122
2022-04-10,Napoli,Fiorentina,2,3,A,0.0,1.0,A,,15,11,3,4,10,17,3,2,0,3,0,0,2122
2022-04-10,Sassuolo,Atalanta,2,1,H,1.0,0.0,H,,14,15,7,4,18,14,8,8,2,1,0,0,2122
2022-04-10,Venezia,Udinese,1,2,A,0.0,1.0,A,,9,16,4,5,15,11,7,11,7,2,0,0,2122
2022-04-10,Roma,Salernitana,2,1,H,0.0,1.0,A,,17,6,7,3,16,23,9,2,5,8,0,0,2122
2022-04-10,Torino,Milan,0,0,D,0.0,0.0,D,,14,14,3,3,18,6,6,5,2,2,0,0,2122
2022-04-11,Bologna,Sampdoria,2,0,H,0.0,0.0,D,,19,9,4,2,11,11,6,0,1,2,0,0,2122
2022-04-15,Spezia,Inter,1,3,A,0.0,1.0,A,,10,23,2,7,9,11,6,7,2,0,0,0,2122
2022-04-15,Milan,Genoa,2,0,H,1.0,0.0,H,,10,7,5,1,10,19,3,1,1,2,0,0,2122
2022-04-16,Cagliari,Sassuolo,1,0,H,1.0,0.0,H,,16,8,8,2,15,11,3,3,2,2,0,0,2122
2022-04-16,Sampdoria,Salernitana,1,2,A,1.0,2.0,A,,5,7,1,2,18,23,5,2,1,7,0,0,2122
2022-04-16,Udinese,Empoli,4,1,H,1.0,0.0,H,,13,15,5,4,18,13,4,7,1,4,0,0,2122
2022-04-16,Fiorentina,Venezia,1,0,H,1.0,0.0,H,,22,3,6,1,15,17,5,0,4,4,0,0,2122
2022-04-16,Juventus,Bologna,1,1,D,0.0,0.0,D,,23,9,4,2,11,11,4,5,1,5,0,2,2122
2022-04-16,Lazio,Torino,1,1,D,0.0,0.0,D,,10,12,4,4,10,12,9,7,1,2,0,0,2122
2022-04-18,Napoli,Roma,1,1,D,1.0,0.0,H,,9,8,4,6,21,12,5,5,4,2,0,0,2122
2022-04-18,Atalanta,Verona,1,2,A,0.0,1.0,A,,17,21,4,6,13,13,10,1,3,3,0,0,2122
2022-04-20,Udinese,Salernitana,0,1,A,0.0,0.0,D,,11,9,3,2,20,13,9,3,3,5,0,0,2122
2022-04-23,Torino,Spezia,2,1,H,1.0,0.0,H,,14,7,6,2,9,13,5,6,1,2,0,0,2122
2022-04-23,Venezia,Atalanta,1,3,A,0.0,1.0,A,,8,19,2,5,12,13,0,7,0,3,0,0,2122
2022-04-23,Inter,Roma,3,1,H,2.0,0.0,H,,11,9,8,2,11,13,4,3,2,2,0,0,2122
2022-04-23,Verona,Sampdoria,1,1,D,0.0,1.0,A,,12,4,1,3,15,15,4,5,1,3,0,0,2122
2022-04-24,Salernitana,Fiorentina,2,1,H,1.0,0.0,H,,10,8,4,3,15,12,6,4,1,1,0,0,2122
2022-04-24,Bologna,Udinese,2,2,D,1.0,1.0,D,,10,17,3,5,9,22,2,4,2,2,0,0,2122
2022-04-24,Empoli,Napoli,3,2,H,0.0,1.0,A,,17,16,7,2,14,9,10,7,4,1,0,0,2122
2022-04-24,Genoa,Cagliari,1,0,H,0.0,0.0,D,,13,11,2,1,21,18,2,3,3,2,0,0,2122
2022-04-24,Lazio,Milan,1,2,A,1.0,0.0,H,,7,25,2,8,13,15,2,8,3,4,0,0,2122
2022-04-25,Sassuolo,Juventus,1,2,A,1.0,1.0,D,,22,10,7,5,15,8,6,4,2,2,0,0,2122
2022-04-27,Fiorentina,Udinese,0,4,A,0.0,2.0,A,,18,17,7,8,12,22,14,2,3,4,0,0,2122
2022-04-27,Atalanta,Torino,4,4,D,2.0,2.0,D,,16,5,5,4,12,11,8,0,2,2,0,0,2122
2022-04-27,Bologna,Inter,2,1,H,1.0,1.0,D,,5,26,3,7,11,9,0,7,1,3,0,0,2122
2022-04-30,Cagliari,Verona,1,2,A,0.0,2.0,A,,14,13,5,4,16,17,2,2,2,4,0,0,2122
2022-04-30,Napoli,Sassuolo,6,1,H,4.0,0.0,H,,18,13,8,4,10,9,4,3,0,3,0,0,2122
2022-04-30,Sampdoria,Genoa,1,0,H,1.0,0.0,H,,10,14,2,4,13,23,1,2,3,1,0,0,2122
2022-04-30,Spezia,Lazio,3,4,A,2.0,1.0,H,,9,22,3,9,15,10,4,5,3,1,0,0,2122
2022-05-01,Juventus,Venezia,2,1,H,1.0,0.0,H,,17,9,4,3,17,12,8,4,3,3,0,0,2122
2022-05-01,Empoli,Torino,1,3,A,0.0,0.0,D,,11,13,4,3,14,11,5,4,5,2,2,0,2122
2022-05-01,Milan,Fiorentina,1,0,H,0.0,0.0,D,,13,8,2,2,17,17,2,2,1,3,0,0,2122
2022-05-01,Udinese,Inter,1,2,A,0.0,2.0,A,,7,12,3,5,12,10,5,11,2,1,0,0,2122
2022-05-01,Roma,Bologna,0,0,D,0.0,0.0,D,,17,10,5,4,10,9,10,5,0,1,0,0,2122
2022-05-02,Atalanta,Salernitana,1,1,D,0.0,1.0,A,,20,11,5,9,13,9,11,4,3,2,0,0,2122
2022-05-05,Salernitana,Venezia,2,1,H,1.0,0.0,H,,19,10,4,4,12,17,6,4,2,7,0,1,2122
2022-05-06,Inter,Empoli,4,2,H,2.0,2.0,D,,37,4,10,2,10,9,15,2,1,0,0,0,2122
2022-05-06,Genoa,Juventus,2,1,H,0.0,0.0,D,,18,12,6,4,13,15,9,2,2,3,0,0,2122
2022-05-07,Torino,Napoli,0,1,A,0.0,0.0,D,,10,11,3,6,18,11,6,4,2,3,0,0,2122
2022-05-07,Sassuolo,Udinese,1,1,D,1.0,0.0,H,,15,13,6,6,10,18,6,9,2,2,0,0,2122
2022-05-07,Lazio,Sampdoria,2,0,H,1.0,0.0,H,,16,9,10,2,9,9,6,0,1,1,0,0,2122
2022-05-08,Spezia,Atalanta,1,3,A,1.0,1.0,D,,5,17,1,6,10,12,0,3,2,3,0,0,2122
2022-05-08,Venezia,Bologna,4,3,H,2.0,1.0,H,,18,23,9,10,10,13,4,8,2,4,0,0,2122
2022-05-08,Salernitana,Cagliari,1,1,D,0.0,0.0,D,,13,9,2,3,12,17,7,6,5,2,1,1,2122
2022-05-08,Verona,Milan,1,3,A,1.0,1.0,D,,10,18,3,8,15,7,5,8,2,1,0,0,2122
2022-05-09,Fiorentina,Roma,2,0,H,2.0,0.0,H,,12,6,7,1,16,11,5,3,3,1,0,0,2122
2022-05-14,Empoli,Salernitana,1,1,D,1.0,0.0,H,,16,28,6,9,18,8,3,11,2,2,0,0,2122
2022-05-14,Udinese,Spezia,2,3,A,1.0,2.0,A,,17,10,6,6,19,10,4,2,3,2,0,0,2122
2022-05-14,Verona,Torino,0,1,A,0.0,1.0,A,,10,11,5,5,17,18,4,4,4,2,0,0,2122
2022-05-14,Roma,Venezia,1,1,D,0.0,1.0,A,,46,4,16,2,11,14,20,2,2,5,0,1,2122
2022-05-15,Bologna,Sassuolo,1,3,A,0.0,1.0,A,,8,16,2,7,9,10,4,9,0,1,0,0,2122
2022-05-15,Napoli,Genoa,3,0,H,1.0,0.0,H,,17,11,9,3,13,15,9,2,1,1,0,0,2122
2022-05-15,Milan,Atalanta,2,0,H,0.0,0.0,D,,12,12,6,2,8,14,4,6,3,2,0,0,2122
2022-05-15,Cagliari,Inter,1,3,A,0.0,1.0,A,,10,17,2,7,12,15,2,5,0,2,0,0,2122
2022-05-16,Sampdoria,Fiorentina,4,1,H,2.0,0.0,H,,12,12,5,1,18,9,4,5,2,3,1,0,2122
2022-05-16,Juventus,Lazio,2,2,D,2.0,0.0,H,,4,18,2,7,16,13,0,9,3,3,0,0,2122
2022-05-20,Torino,Roma,0,3,A,0.0,2.0,A,,13,14,2,6,10,10,5,6,2,2,0,0,2122
2022-05-21,Genoa,Bologna,0,1,A,0.0,0.0,D,,18,11,5,4,17,10,9,9,3,1,0,0,2122
2022-05-21,Atalanta,Empoli,0,1,A,0.0,0.0,D,,40,7,10,3,6,7,15,2,1,1,0,0,2122
2022-05-21,Fiorentina,Juventus,2,0,H,1.0,0.0,H,,13,1,4,0,13,14,6,2,3,3,0,0,2122
2022-05-21,Lazio,Verona,3,3,D,2.0,2.0,D,,19,10,7,7,9,19,6,4,2,6,0,0,2122
2022-05-22,Spezia,Napoli,0,3,A,0.0,3.0,A,,16,10,4,4,10,9,4,2,1,2,0,0,2122
2022-05-22,Inter,Sampdoria,3,0,H,0.0,0.0,D,,27,9,12,3,6,12,8,2,1,2,0,0,2122
2022-05-22,Sassuolo,Milan,0,3,A,0.0,3.0,A,,15,18,3,12,8,13,3,7,2,1,0,0,2122
2022-05-22,Salernitana,Udinese,0,4,A,0.0,3.0,A,,25,19,10,11,11,12,7,1,1,1,0,0,2122
2022-05-22,Venezia,Cagliari,0,0,D,0.0,0.0,D,,7,31,1,7,6,19,6,11,0,3,0,0,2122
2022-08-13,Milan,Udinese,4,2,H,2.0,2.0,D,,14,9,5,4,16,13,5,1,1,4,0,0,2223
2022-08-13,Sampdoria,Atalanta,0,2,A,0.0,1.0,A,,11,9,1,3,13,21,3,2,4,6,0,0,2223
2022-08-13,Lecce,Inter,1,2,A,0.0,1.0,A,,10,19,4,9,21,19,6,8,4,2,0,0,2223
2022-08-13,Monza,Torino,1,2,A,0.0,1.0,A,,15,13,4,6,6,17,2,7,1,2,0,0,2223
2022-08-14,Fiorentina,Cremonese,3,2,H,2.0,1.0,H,,27,13,11,4,10,19,11,4,0,3,0,1,2223
2022-08-14,Lazio,Bologna,2,1,H,0.0,1.0,A,,9,11,6,3,11,18,3,2,2,6,1,1,2223
2022-08-14,Salernitana,Roma,0,1,A,0.0,1.0,A,,13,20,2,5,18,9,4,2,3,2,0,0,2223
2022-08-14,Spezia,Empoli,1,0,H,1.0,0.0,H,,9,18,2,5,15,8,6,4,2,1,0,0,2223
2022-08-15,Verona,Napoli,2,5,A,1.0,2.0,A,,6,25,3,8,15,6,4,8,2,2,0,0,2223
2022-08-15,Juventus,Sassuolo,3,0,H,2.0,0.0,H,,14,19,4,7,7,5,3,2,1,3,0,0,2223
2022-08-20,Torino,Lazio,0,0,D,0.0,0.0,D,,10,7,1,2,11,12,6,4,0,5,0,0,2223
2022-08-20,Udinese,Salernitana,0,0,D,0.0,0.0,D,,15,17,2,6,9,12,6,6,2,4,1,0,2223
2022-08-20,Inter,Spezia,3,0,H,1.0,0.0,H,,19,2,8,0,11,7,10,4,0,0,0,0,2223
2022-08-20,Sassuolo,Lecce,1,0,H,1.0,0.0,H,,12,7,3,1,14,12,5,4,5,1,0,0,2223
2022-08-21,Empoli,Fiorentina,0,0,D,0.0,0.0,D,,4,19,2,2,13,11,1,9,1,3,1,0,2223
2022-08-21,Napoli,Monza,4,0,H,2.0,0.0,H,,22,4,5,1,11,13,10,4,2,1,0,0,2223
2022-08-21,Atalanta,Milan,1,1,D,1.0,0.0,H,,11,18,2,7,15,6,4,6,4,3,0,0,2223
2022-08-21,Bologna,Verona,1,1,D,1.0,1.0,D,,17,19,5,3,10,14,9,8,3,3,1,0,2223
2022-08-22,Roma,Cremonese,1,0,H,0.0,0.0,D,,27,14,12,3,7,14,5,6,0,3,0,0,2223
2022-08-22,Sampdoria,Juventus,0,0,D,0.0,0.0,D,,10,10,1,4,8,14,3,4,3,2,0,0,2223
2022-08-26,Monza,Udinese,1,2,A,1.0,1.0,D,,10,15,5,4,16,10,3,5,3,2,0,0,2223
2022-08-26,Lazio,Inter,3,1,H,1.0,0.0,H,,11,19,7,7,5,12,2,4,2,1,0,0,2223
2022-08-27,Cremonese,Torino,1,2,A,0.0,1.0,A,,16,14,6,5,9,21,3,3,0,3,0,0,2223
2022-08-27,Juventus,Roma,1,1,D,1.0,0.0,H,,14,8,3,4,16,7,4,5,2,2,0,0,2223
2022-08-27,Milan,Bologna,2,0,H,1.0,0.0,H,,19,8,7,0,13,9,5,1,2,1,0,0,2223
2022-08-27,Spezia,Sassuolo,2,2,D,2.0,1.0,H,,7,21,2,8,17,10,2,6,2,1,1,0,2223
2022-08-28,Salernitana,Sampdoria,4,0,H,2.0,0.0,H,,9,17,6,6,19,14,6,3,2,2,0,0,2223
2022-08-28,Verona,Atalanta,0,1,A,0.0,0.0,D,,14,15,2,7,15,7,7,6,3,3,0,0,2223
2022-08-28,Fiorentina,Napoli,0,0,D,0.0,0.0,D,,10,13,5,2,12,14,2,3,2,3,0,0,2223
2022-08-28,Lecce,Empoli,1,1,D,1.0,1.0,D,,15,9,5,3,10,5,3,5,1,2,0,0,2223
2022-08-30,Sassuolo,Milan,0,0,D,0.0,0.0,D,,8,10,3,2,14,13,3,8,5,2,0,0,2223
2022-08-30,Inter,Cremonese,3,1,H,2.0,0.0,H,,18,11,7,4,6,14,6,6,0,3,0,0,2223
2022-08-30,Roma,Monza,3,0,H,2.0,0.0,H,,14,13,7,1,10,7,5,4,0,3,0,0,2223
2022-08-31,Empoli,Verona,1,1,D,1.0,0.0,H,,16,9,4,3,5,21,7,10,0,4,0,0,2223
2022-08-31,Sampdoria,Lazio,1,1,D,0.0,1.0,A,,10,13,3,6,10,7,5,7,0,2,0,0,2223
2022-08-31,Udinese,Fiorentina,1,0,H,1.0,0.0,H,,8,12,3,2,13,9,3,7,1,2,0,0,2223
2022-08-31,Juventus,Spezia,2,0,H,1.0,0.0,H,,15,9,3,0,1,4,7,3,0,2,0,0,2223
2022-08-31,Napoli,Lecce,1,1,D,1.0,1.0,D,,19,9,7,4,1,3,6,4,1,4,0,0,2223
2022-09-01,Atalanta,Torino,3,1,H,1.0,0.0,H,,12,8,5,2,14,13,7,2,1,3,0,0,2223
2022-09-01,Bologna,Salernitana,1,1,D,0.0,0.0,D,,11,20,4,4,10,11,1,8,2,2,0,0,2223
2022-09-03,Fiorentina,Juventus,1,1,D,1.0,1.0,D,,17,4,5,1,13,12,10,2,1,3,0,0,2223
2022-09-03,Milan,Inter,3,2,H,1.0,1.0,D,,21,16,5,5,10,12,2,5,5,2,0,0,2223
2022-09-03,Lazio,Napoli,1,2,A,1.0,1.0,D,,8,19,2,7,12,14,6,8,4,0,0,0,2223
2022-09-04,Cremonese,Sassuolo,0,0,D,0.0,0.0,D,,10,17,0,7,16,6,2,3,1,1,0,0,2223
2022-09-04,Spezia,Bologna,2,2,D,1.0,1.0,D,,15,13,5,6,12,5,7,2,4,1,0,0,2223
2022-09-04,Verona,Sampdoria,2,1,H,2.0,1.0,H,,17,11,9,3,16,11,7,2,2,2,0,0,2223
2022-09-04,Udinese,Roma,4,0,H,1.0,0.0,H,,11,12,5,2,16,13,3,7,3,2,0,0,2223
2022-09-05,Monza,Atalanta,0,2,A,0.0,0.0,D,,11,13,3,6,9,10,4,9,1,1,0,0,2223
2022-09-05,Salernitana,Empoli,2,2,D,1.0,1.0,D,,15,11,4,5,7,9,6,7,3,2,0,0,2223
2022-09-05,Torino,Lecce,1,0,H,1.0,0.0,H,,13,10,4,2,16,8,4,4,2,1,0,0,2223
2022-09-10,Napoli,Spezia,1,0,H,0.0,0.0,D,,28,10,6,1,6,14,10,5,1,2,0,0,2223
2022-09-10,Inter,Torino,1,0,H,0.0,0.0,D,,16,9,3,7,8,17,6,5,1,2,0,0,2223
2022-09-10,Sampdoria,Milan,1,2,A,0.0,1.0,A,,10,15,4,4,12,10,2,4,5,2,0,1,2223
2022-09-11,Atalanta,Cremonese,1,1,D,0.0,0.0,D,,14,7,6,4,9,17,3,3,2,5,0,0,2223
2022-09-11,Bologna,Fiorentina,2,1,H,0.0,0.0,D,,12,13,4,2,8,13,6,8,1,4,0,1,2223
2022-09-11,Lecce,Monza,1,1,D,0.0,1.0,A,,7,2,3,1,18,22,8,5,3,3,0,0,2223
2022-09-11,Sassuolo,Udinese,1,3,A,1.0,0.0,H,,5,17,2,4,7,15,5,6,1,3,1,0,2223
2022-09-11,Lazio,Verona,2,0,H,0.0,0.0,D,,15,7,6,1,5,23,3,5,2,5,0,0,2223
2022-09-11,Juventus,Salernitana,2,2,D,0.0,2.0,A,,22,11,7,5,13,15,8,2,5,4,2,1,2223
2022-09-12,Empoli,Roma,1,2,A,1.0,1.0,D,,20,13,3,7,13,12,7,7,3,1,1,0,2223
2022-09-16,Salernitana,Lecce,1,2,A,0.0,1.0,A,,8,13,4,4,9,11,4,5,1,3,0,0,2223
2022-09-17,Bologna,Empoli,0,1,A,0.0,0.0,D,,16,12,3,5,11,16,5,8,2,3,0,0,2223
2022-09-17,Spezia,Sampdoria,2,1,H,1.0,1.0,D,,6,11,3,8,17,14,3,6,4,5,0,0,2223
2022-09-17,Torino,Sassuolo,0,1,A,0.0,0.0,D,,12,10,3,5,13,7,4,3,4,1,0,0,2223
2022-09-18,Udinese,Inter,3,1,H,1.0,1.0,D,,20,14,6,3,11,13,7,4,3,4,0,0,2223
2022-09-18,Cremonese,Lazio,0,4,A,0.0,3.0,A,,18,14,3,6,12,9,8,5,1,1,0,0,2223
2022-09-18,Fiorentina,Verona,2,0,H,1.0,0.0,H,,15,8,9,1,18,17,7,3,4,4,0,0,2223
2022-09-18,Monza,Juventus,1,0,H,0.0,0.0,D,,17,10,4,2,16,17,5,3,2,1,0,1,2223
2022-09-18,Roma,Atalanta,0,1,A,0.0,1.0,A,,21,4,5,1,9,19,5,1,0,7,0,0,2223
2022-09-18,Milan,Napoli,1,2,A,0.0,0.0,D,,22,9,5,4,18,11,9,4,4,3,0,0,2223
2022-10-01,Napoli,Torino,3,1,H,3.0,1.0,H,,15,16,7,3,4,17,4,4,0,2,0,0,2223
2022-10-01,Inter,Roma,1,2,A,1.0,1.0,D,,15,10,2,3,15,14,5,1,4,3,0,0,2223
2022-10-01,Empoli,Milan,1,3,A,0.0,0.0,D,,16,19,4,6,15,10,3,7,4,2,0,0,2223
2022-10-02,Lazio,Spezia,4,0,H,2.0,0.0,H,,13,14,6,2,3,14,3,6,0,2,0,0,2223
2022-10-02,Lecce,Cremonese,1,1,D,1.0,1.0,D,,6,13,1,4,11,15,1,8,3,1,0,0,2223
2022-10-02,Sampdoria,Monza,0,3,A,0.0,1.0,A,,3,13,1,6,16,24,2,4,2,2,0,0,2223
2022-10-02,Sassuolo,Salernitana,5,0,H,2.0,0.0,H,,17,6,11,1,10,8,1,2,1,1,0,0,2223
2022-10-02,Atalanta,Fiorentina,1,0,H,0.0,0.0,D,,10,16,5,5,12,10,1,5,2,2,0,0,2223
2022-10-02,Juventus,Bologna,3,0,H,1.0,0.0,H,,17,9,6,1,11,15,2,4,0,1,0,0,2223
